movie_title,title_year,director_name,gross,budget,content_rating,country,duration,actor_1_facebook_likes,genres,f_adj_gross,adj_budget,dir_adj_av_gross,profit
Flashdance ,1983.0,Adrian Lyne,94900000.0,4000000.0,4,USA,95.0,225.0,Drama|Music|Romance,228684226.9244,9638955.824,161191683.12647402,1
500 Days of Summer ,2009.0,Marc Webb,32391374.0,7500000.0,3,USA,95.0,23000.0,Comedy|Drama|Romance,36236849.41687088,8390393.4,171938572.52791378,1
Magic Mike ,2012.0,Steven Soderbergh,113709992.0,7000000.0,4,USA,110.0,17000.0,Comedy|Drama,118870748.64183798,7317696.763999999,90997306.1242182,1
Darkness Falls ,2003.0,Jonathan Liebesman,32131483.0,11000000.0,3,USA,96.0,1000.0,Horror|Mystery|Thriller,41912376.27904404,14348423.914,91809100.75602847,1
My Dog Skip ,2000.0,Jay Russell,34099640.0,5000000.0,2,USA,95.0,1000.0,Drama|Family|Sport,47527610.89643379,6968931.475,55931987.97568005,1
Jumping the Broom ,2011.0,Salim Akil,37295394.0,6600000.0,3,USA,112.0,1000.0,Comedy|Drama,39794022.901968345,7042171.2438,32649388.59034777,1
"Good Night, and Good Luck. ",2005.0,George Clooney,31501218.0,7500000.0,2,USA,93.0,21000.0,Biography|Drama|History,38712787.174559735,9216973.89,49077256.33073901,1
Desperado ,1995.0,Robert Rodriguez,25625110.0,7000000.0,4,USA,104.0,16000.0,Action|Crime|Thriller,40356185.36431426,11024081.362,64115622.62053653,1
Logan's Run ,1976.0,Michael Anderson,25000000.0,9000000.0,2,USA,119.0,1000.0,Action|Adventure|Sci-Fi,105378468.575,37936248.687,105378468.575,1
Action Jackson ,1988.0,Craig R. Baxley,20257000.0,7000000.0,4,USA,96.0,1000.0,Action|Comedy|Crime|Thriller,41097908.450397,14201775.146999998,28731069.58234506,1
Devil's Due ,2014.0,Matt Bettinelli-Olpin,15818967.0,7000000.0,4,USA,89.0,971.0,Horror|Mystery,16037468.395782508,7096688.347,16037468.395782508,1
Flirting with Disaster ,1996.0,David O. Russell,14891000.0,7000000.0,4,USA,92.0,718.0,Comedy,22778769.341385998,10707903.122,82755855.01514961,1
The Devil's Rejects ,2005.0,Rob Zombie,16901126.0,7000000.0,4,USA,109.0,1000.0,Crime|Horror,20770298.273813352,8602508.964,18937567.478628866,1
Dope ,2015.0,Rick Famuyiwa,17474107.0,7000000.0,4,USA,103.0,637.0,Comedy|Crime|Drama,17694542.318107687,7088304.783000003,28142377.48332818,1
In Too Deep ,1999.0,Michael Rymer,14003141.0,7000000.0,4,USA,95.0,1000.0,Crime|Drama|Thriller,20173432.608476955,10084453.785,30303992.670579426,1
House of 1000 Corpses ,2003.0,Rob Zombie,12583510.0,7000000.0,4,USA,105.0,1000.0,Horror,16413957.80055074,9130815.218,18937567.478628866,1
A Serious Man ,2009.0,Ethan Coen,9190525.0,7000000.0,4,USA,106.0,816.0,Comedy|Drama,10281616.040338,7831033.84,69302544.22387002,1
Get Low ,2009.0,Aaron Schneider,9176553.0,7500000.0,3,USA,100.0,13000.0,Drama|Mystery,10265985.29679336,8390393.4,10265985.29679336,1
Warlock ,1989.0,Steve Miner,9094451.0,7000000.0,4,USA,103.0,687.0,Action|Fantasy|Horror|Thriller,17602896.648100715,13548951.612,40932744.76683806,1
Beyond the Lights ,2014.0,Gina Prince-Bythewood,14612840.0,7000000.0,3,USA,116.0,893.0,Drama|Music,14814681.62065364,7096688.347,31720846.23220514,1
A Single Man ,2009.0,Tom Ford,9166863.0,7000000.0,4,USA,99.0,14000.0,Drama|Romance,10255144.90852056,7831033.84,10255144.90852056,1
The Last Temptation of Christ ,1988.0,Martin Scorsese,8373585.0,7000000.0,4,USA,164.0,883.0,Drama,16988538.763470285,14201775.146999998,77566292.75102802,1
Outside Providence ,1999.0,Michael Corrente,7292175.0,7000000.0,4,USA,96.0,761.0,Comedy|Drama|Romance,10505371.682804624,10084453.785,5483284.819450322,1
Who's Your Caddy? ,2007.0,Don Michael Paul,5694308.0,7000000.0,3,USA,93.0,692.0,Comedy|Sport,6591544.628736547,8102970.966999997,6591544.628736547,0
The Other Side of Heaven ,2001.0,Mitch Davis,4720371.0,7000000.0,2,USA,113.0,11000.0,Adventure|Biography|Drama,6397155.527107097,9486561.266,6397155.527107097,0
Redbelt ,2008.0,David Mamet,2344847.0,7000000.0,4,USA,99.0,1000.0,Drama|Sport,2613965.296536536,7803390.616,8933468.629068267,0
Cyrus ,2010.0,Jay Duplass,7455447.0,7000000.0,4,USA,91.0,490.0,Comedy|Drama|Romance,8205915.046079944,7704622.5830000015,4323646.127040497,1
A Dog of Flanders ,1999.0,Kevin Brodie,2148212.0,7000000.0,2,USA,100.0,655.0,Drama|Family,3094792.09062606,10084453.785,3094792.09062606,0
Auto Focus ,2002.0,Paul Schrader,2062066.0,7000000.0,4,USA,105.0,783.0,Biography|Crime|Drama,2751064.261048752,9338910.504,1561272.1990065053,0
Factory Girl ,2006.0,George Hickenlooper,1654367.0,7000000.0,4,USA,99.0,4000.0,Biography|Drama,1969566.586242398,8333680.557999998,1969566.586242398,0
The Mighty Macs ,2009.0,Tim Chambers,1889522.0,7000000.0,0,USA,99.0,1000.0,Drama|Sport,2113844.38906064,7831033.84,2113844.38906064,0
Mother and Child ,2009.0,Rodrigo García,1110286.0,4825000.0,4,USA,125.0,6000.0,Drama|Romance,1242098.17686832,5397819.754,1242098.17686832,0
Somewhere ,2010.0,Sofia Coppola,1768416.0,7000000.0,4,USA,97.0,227.0,Comedy|Drama,1946425.407105504,7704622.5830000015,21520721.809485327,0
Chairman of the Board ,1998.0,Alex Zamm,306715.0,10000000.0,3,USA,95.0,1000.0,Comedy,451623.72492942,14724539.88,451623.72492942,0
Hesher ,2010.0,Spencer Susser,382946.0,7000000.0,4,USA,106.0,23000.0,Drama,421493.48566707404,7704622.5830000015,421493.48566707404,0
Gerry ,2002.0,Gus Van Sant,236266.0,3500000.0,4,USA,103.0,13000.0,Adventure|Drama|Mystery,315209.575591152,4669455.252,52485742.17006277,0
Freeheld ,2015.0,Peter Sollett,532988.0,7000000.0,3,USA,103.0,7000.0,Biography|Drama|Romance,539711.6270973721,7088304.783000003,17820402.00779458,0
The Extra Man ,2010.0,Shari Springer Berman,453079.0,7000000.0,4,USA,108.0,474.0,Comedy,498686.099326151,7704622.5830000015,498686.099326151,0
Ca$h ,2010.0,Stephen Milburn Anderson,46451.0,7000000.0,4,USA,118.0,26000.0,Comedy|Crime|Thriller,51126.77480041901,7704622.5830000015,51126.77480041901,0
Pale Rider ,1985.0,Clint Eastwood,41400000.0,6900000.0,4,USA,115.0,16000.0,Western,92345855.0112,15390975.8352,94390633.99043016,1
Dazed and Confused ,1993.0,Richard Linklater,7993039.0,6900000.0,4,USA,102.0,14000.0,Comedy,13276188.859779464,11460685.1202,20287441.823893152,1
The Chumscrubber ,2005.0,Arie Posin,49526.0,6800000.0,4,USA,108.0,710.0,Comedy|Drama,60863.97985015201,8356722.9936000025,60863.97985015201,0
Shade ,2003.0,Damian Nieman,10696.0,6800000.0,4,USA,101.0,240.0,Crime|Thriller,13951.885653103998,8869934.7832,13951.885653103998,0
Annabelle ,2014.0,John R. Leonetti,84263837.0,6500000.0,4,USA,99.0,1000.0,Horror|Mystery,85427741.44448678,6589782.0365,69576601.91690122,1
Boyz n the Hood ,1991.0,John Singleton,57504069.0,6000000.0,4,USA,112.0,27.0,Crime|Drama,101332977.98530518,10573127.754,78871022.04342702,1
La Bamba ,1987.0,Luis Valdez,54215416.0,6500000.0,3,USA,108.0,699.0,Biography|Drama|Music,114544383.77813436,13732966.552499998,114544383.77813436,1
Dressed to Kill ,1980.0,Brian De Palma,31899000.0,6500000.0,1,USA,104.0,754.0,Mystery|Romance|Thriller,92936137.275534,18937424.129,105242699.365013,1
The Adventures of Huck Finn ,1993.0,Stephen Sommers,24103594.0,6500000.0,2,USA,108.0,876.0,Adventure|Comedy|Drama|Family,40035318.99987566,10796297.577,124552174.96247517,1
Go ,1999.0,Doug Liman,16842303.0,6500000.0,4,USA,102.0,900.0,Comedy|Crime,24263632.319495264,9364135.6575,89091084.23123133,1
Friends with Money ,2006.0,Nicole Holofcener,13367101.0,6500000.0,4,USA,88.0,435.0,Comedy|Drama|Romance,15913878.531503195,7738417.661,13218534.180215968,1
Bats ,1999.0,Louis Morneau,10149779.0,6500000.0,3,USA,91.0,730.0,Horror|Sci-Fi|Thriller,14622139.607637646,9364135.6575,14622139.607637646,1
The Work and the Glory II: American Zion ,2005.0,Sterling Van Wagenen,2024854.0,6500000.0,3,USA,100.0,1000.0,Drama|Western,2488403.526541608,7988044.0380000025,2488403.526541608,0
A Home at the End of the World ,2004.0,Michael Mayer,1029017.0,6500000.0,4,USA,97.0,18000.0,Drama|Romance,1307434.463302429,8258681.8405,13153469.584251188,0
The Messenger ,2009.0,Oren Moverman,66637.0,6500000.0,4,USA,105.0,12000.0,Drama|Romance|War,74548.08599944,7271674.2799999975,74548.08599944,0
Mallrats ,1995.0,Kevin Smith,2122561.0,6000000.0,4,USA,123.0,1000.0,Comedy|Romance,3342755.0228297263,9449212.596,25842882.76284499,0
Grease ,1978.0,Randal Kleiser,181360000.0,6000000.0,3,USA,110.0,1000.0,Musical|Romance,667405912.28088,22080036.798,364358999.9442202,1
Fahrenheit 9/11 ,2004.0,Michael Moore,119078393.0,6000000.0,4,USA,122.0,503.0,Documentary|Drama|War,151297009.51769575,7623398.622,64224445.5615596,1
Butch Cassidy and the Sundance Kid ,1969.0,George Roy Hill,102308900.0,6000000.0,2,USA,110.0,640.0,Biography|Crime|Drama|Western,669625281.9774232,39270793.566,765696735.4575115,1
Mary Poppins ,1964.0,Robert Stevenson,102300000.0,6000000.0,0,USA,139.0,382.0,Comedy|Family|Fantasy|Musical,791267257.5423,46408636.806,791267257.5423,1
Ordinary People ,1980.0,Robert Redford,54800000.0,6000000.0,4,USA,124.0,2000.0,Drama,159657052.6568,17480699.196000002,68696107.78233035,1
Caddyshack ,1980.0,Harold Ramis,39800000.0,6000000.0,4,USA,98.0,13000.0,Comedy|Sport,115955304.6668,17480699.196000002,88784845.52352853,1
The Brothers ,2001.0,Gary Hardwick,27457409.0,6000000.0,4,USA,106.0,3000.0,Comedy|Drama,37210913.24058855,8131338.228000001,37210913.24058855,1
The Wood ,1999.0,Rick Famuyiwa,25047631.0,6000000.0,4,USA,106.0,865.0,Comedy|Drama|Romance,36084525.32046191,8643817.53,28142377.48332818,1
The Usual Suspects ,1995.0,Bryan Singer,23272306.0,6000000.0,4,USA,106.0,18000.0,Crime|Drama|Mystery|Thriller,36650827.832194395,9449212.596,149424039.40538454,1
A Nightmare on Elm Street 5: The Dream Child ,1989.0,Stephen Hopkins,22168359.0,8000000.0,1,USA,89.0,321.0,Fantasy|Horror|Romance|Thriller,42908289.05834925,15484516.127999999,57805941.73868816,1
The Wrestler ,2008.0,Darren Aronofsky,26236603.0,6000000.0,4,USA,109.0,1000.0,Drama|Sport,29247780.235131066,6688620.528,45227039.15325588,1
Best in Show ,2000.0,Christopher Guest,18621249.0,6000000.0,3,USA,90.0,957.0,Comedy,25954041.65198245,8362717.77,12325583.11365562,1
School Daze ,1988.0,Spike Lee,14545844.0,6500000.0,4,USA,121.0,413.0,Comedy|Drama|Musical,29510972.25876272,13187362.6365,33084125.92322433,1
Daddy Day Camp ,2007.0,Fred Savage,13235267.0,6000000.0,2,USA,89.0,555.0,Comedy|Family,15320712.034499027,6945403.686000002,15320712.034499027,1
Mystic Pizza ,1988.0,Donald Petrie,12793213.0,6000000.0,4,USA,104.0,8000.0,Comedy|Drama|Romance,25955190.63338247,12172950.125999998,59535037.38844518,1
Tales from the Hood ,1995.0,Rusty Cundieff,11797927.0,6000000.0,4,USA,98.0,1000.0,Comedy|Horror|Thriller,18580186.735848084,9449212.596,18580186.735848084,1
Halloween 5 ,1989.0,Dominique Othenin-Girard,11642254.0,3000000.0,1,USA,96.0,742.0,Horror|Thriller,22534333.728659064,5806693.5479999995,22534333.728659064,1
Bernie ,2011.0,Richard Linklater,9203192.0,5000000.0,3,USA,99.0,11000.0,Comedy|Crime|Drama,9819765.765692456,5334978.215,20287441.823893152,1
Pollock ,2000.0,Ed Harris,8596914.0,6000000.0,4,USA,122.0,697.0,Biography|Drama,11982260.91249363,8362717.77,11982260.91249363,1
200 Cigarettes ,1999.0,Risa Bramon Garcia,6851636.0,6000000.0,4,USA,101.0,1000.0,Comedy|Drama|Romance,9870715.22766318,8643817.53,9870715.22766318,1
The Words ,2012.0,Brian Klugman,11434867.0,6000000.0,3,USA,102.0,24000.0,Drama|Mystery|Romance|Thriller,11953841.320381485,6272311.512,11953841.320381485,1
Casa de mi Padre ,2012.0,Matt Piedmont,5895238.0,6000000.0,4,USA,84.0,8000.0,Comedy|Western,6162794.862229976,6272311.512,6162794.862229976,0
City Island ,2009.0,Raymond De Felitta,6670712.0,6000000.0,3,USA,104.0,3000.0,Comedy|Drama,7462653.0584134385,6712314.72,7462653.0584134385,1
College ,2008.0,Deb Hagan,4693919.0,6500000.0,4,USA,94.0,1000.0,Comedy,5232640.496694872,7246005.572000002,5232640.496694872,0
The Virgin Suicides ,1999.0,Sofia Coppola,4859475.0,6000000.0,4,USA,90.0,4000.0,Drama|Romance,7000735.865266125,8643817.53,21520721.809485327,0
Miss March ,2009.0,Zach Cregger,4542775.0,6000000.0,4,USA,90.0,373.0,Comedy|Romance,5082089.250358,6712314.72,5082089.250358,0
Wish I Was Here ,2014.0,Zach Braff,3588432.0,6000000.0,4,USA,106.0,17000.0,Comedy|Drama,3637997.6512002717,6082875.726,18832978.01001561,0
Hedwig and the Angry Inch ,2001.0,John Cameron Mitchell,3029081.0,6000000.0,4,USA,95.0,263.0,Comedy|Drama|Music|Musical,4105080.355168078,8131338.228000001,3275268.7344777994,0
Only the Strong ,1993.0,Sheldon Lettich,3273588.0,6000000.0,3,USA,99.0,97.0,Action|Drama,5437327.721922505,9965813.148,29241986.57625355,0
Shattered Glass ,2003.0,Billy Ray,2207975.0,6000000.0,3,USA,99.0,4000.0,Drama|History,2880087.39013765,7826413.044,2880087.39013765,0
Novocaine ,2001.0,David Atkins,2025238.0,6000000.0,4,USA,95.0,244.0,Comedy|Crime|Drama|Thriller,2744649.195033044,8131338.228000001,2744649.195033044,0
The Wackness ,2008.0,Jonathan Levine,2077046.0,6000000.0,4,USA,99.0,976.0,Comedy|Drama|Romance,2315428.752200048,6688620.528,35996673.37752829,0
Beastmaster 2: Through the Portal of Time ,1991.0,Sylvio Tabet,869325.0,6000000.0,3,USA,107.0,721.0,Action|Adventure|Fantasy|Sci-Fi,1531914.047457675,10573127.754,1531914.047457675,0
The 5th Quarter ,2010.0,Rick Bieber,399611.0,6000000.0,2,USA,90.0,767.0,Biography|Drama|Sport,439835.99071645905,6603962.2140000025,439835.99071645905,0
The Greatest ,2009.0,Shana Feste,115862.0,6000000.0,4,USA,96.0,1000.0,Drama|Romance,129617.03468144,6712314.72,11923255.622194752,0
Come Early Morning ,2006.0,Joey Lauren Adams,117560.0,6000000.0,4,USA,97.0,596.0,Drama|Romance,139958.21234264,7143154.764,139958.21234264,0
"Surfer, Dude ",2008.0,S.R. Bindler,36497.0,6000000.0,4,USA,85.0,11000.0,Comedy,40685.763901736,6688620.528,40685.763901736,0
Deadfall ,2012.0,Stefan Ruzowitzky,65804.0,12000000.0,4,USA,95.0,16000.0,Crime|Drama|Thriller,68790.531122608,12544623.024,68790.531122608,0
Song One ,2014.0,Kate Barker-Froyland,20200.0,6000000.0,3,USA,86.0,11000.0,Drama|Music,20479.0149442,6082875.726,20479.0149442,0
Sunshine State ,2002.0,John Sayles,3064356.0,5600000.0,3,USA,141.0,688.0,Drama|Romance,4088249.490913632,7471128.4032,6866847.79405443,0
Crossover ,2006.0,Preston A. Whitmore II,7009668.0,5600000.0,3,USA,95.0,592.0,Action|Sport,8345190.561376393,6666944.4464,32603567.069608927,1
The Sting ,1973.0,George Roy Hill,159600000.0,5500000.0,2,USA,129.0,1000.0,Comedy|Crime|Drama,861768188.9376,29697525.308,765696735.4575115,1
Diary of a Mad Black Woman ,2005.0,Darren Grant,50382128.0,5500000.0,3,USA,116.0,907.0,Comedy|Drama|Romance,61916101.10648506,6759114.186000003,61916101.10648506,1
Don Jon ,2013.0,Joseph Gordon-Levitt,24475193.0,3000000.0,4,USA,90.0,23000.0,Comedy|Drama|Romance,25215878.57005226,3090788.1180000002,25215878.57005226,1
Ghost World ,2001.0,Terry Zwigoff,6200756.0,7000000.0,4,USA,111.0,19000.0,Comedy|Drama,8403407.38421673,9486561.266,43371361.13056196,0
Wonderland ,2003.0,James Cox,1056102.0,5000000.0,4,USA,104.0,715.0,Crime|Drama|Mystery|Thriller,1377581.744765748,6522010.87,1377581.744765748,0
Do the Right Thing ,1989.0,Spike Lee,27545445.0,6500000.0,4,USA,120.0,782.0,Drama,53315985.91942962,12581169.354,33084125.92322433,1
Harvard Man ,2001.0,James Toback,56007.0,5500000.0,4,USA,99.0,4000.0,Comedy|Crime|Drama|Romance|Thriller,75901.97668926601,7453726.709000003,1496118.658590105,0
Salvation Boulevard ,2011.0,George Ratliff,27445.0,9000000.0,4,USA,96.0,472.0,Action|Comedy|Drama|Thriller,29283.695422135,9602960.787,29283.695422135,0
The Ten ,2007.0,David Wain,766487.0,5250000.0,4,USA,96.0,4000.0,Comedy|Romance,887260.2725118471,6077228.22525,887260.2725118471,0
Insidious: Chapter 2 ,2013.0,James Wan,83574831.0,5000000.0,3,USA,106.0,852.0,Fantasy|Horror|Thriller,86104031.53955269,5151313.53,117848154.8511718,1
Saw II ,2005.0,Darren Lynn Bousman,87025093.0,4000000.0,4,USA,95.0,1000.0,Horror|Mystery,106947734.66077624,4915719.408,68941176.72381021,1
10 Cloverfield Lane ,2016.0,Dan Trachtenberg,71897215.0,15000000.0,3,USA,104.0,14000.0,Drama|Horror|Mystery|Sci-Fi|Thriller,71897215.0,15000000.0,71897215.0,1
Jackass: The Movie ,2002.0,Jeff Tremaine,64267897.0,5000000.0,4,USA,87.0,608.0,Comedy|Documentary,85741734.05189858,6670650.36,106610279.69321854,1
Lights Out ,2016.0,David F. Sandberg,56536016.0,4900000.0,3,USA,81.0,2000.0,Horror,56536016.0,4900000.0,56536016.0,1
Paranormal Activity 3 ,2011.0,Henry Joost,104007828.0,5000000.0,4,USA,94.0,581.0,Horror,110975899.31389341,5334978.215,65394406.83131776,1
Ouija ,2014.0,Stiles White,50820940.0,5000000.0,3,USA,89.0,852.0,Fantasy|Horror,51522910.38308374,5069063.105,51522910.38308374,1
A Nightmare on Elm Street 3: Dream Warriors ,1987.0,Chuck Russell,44793200.0,4500000.0,1,USA,88.0,506.0,Action|Fantasy|Horror|Thriller,94637464.212222,9507438.382499997,121039176.82851942,1
Paranormal Activity 4 ,2012.0,Henry Joost,53884821.0,5000000.0,4,USA,96.0,235.0,Horror,56330397.1800599,5226926.26,65394406.83131776,1
Freddy's Dead: The Final Nightmare ,1991.0,Rachel Talalay,34872293.0,8500000.0,4,USA,93.0,40000.0,Comedy|Fantasy|Horror|Thriller,61451534.82731999,14978597.6515,33926162.96182153,1
Monster ,2003.0,Patty Jenkins,34468224.0,4500000.0,4,USA,109.0,9000.0,Biography|Crime|Drama|Thriller,44960426.319518976,5869809.783,44960426.319518976,1
Paranormal Activity: The Marked Ones ,2014.0,Christopher Landon,32453345.0,5000000.0,4,USA,101.0,510.0,Fantasy|Horror|Thriller,32901610.754667245,5069063.105,32901610.754667245,1
Dallas Buyers Club ,2013.0,Jean-Marc Vallée,27296514.0,5000000.0,4,USA,117.0,11000.0,Biography|Drama,28122580.37800689,5151313.53,33261866.634963714,1
The Lazarus Effect ,2015.0,David Gelb,25799043.0,3300000.0,3,USA,83.0,10000.0,Horror|Sci-Fi|Thriller,26124497.12767467,3341629.3977000006,26124497.12767467,1
Memento ,2000.0,Christopher Nolan,25530884.0,9000000.0,4,USA,113.0,716.0,Mystery|Thriller,35584596.21843478,12544076.655,252059110.9972939,1
Oculus ,2013.0,Mike Flanagan,27689474.0,5000000.0,4,USA,104.0,972.0,Horror|Mystery,28527432.410956644,5151313.53,28527432.410956644,1
Clerks II ,2006.0,Kevin Smith,24138847.0,5000000.0,4,USA,97.0,1000.0,Comedy,28737919.99091952,5952628.97,25842882.76284499,1
The Way Way Back ,2013.0,Nat Faxon,21501098.0,5000000.0,3,USA,103.0,7000.0,Comedy|Drama,22151779.40745119,5151313.53,22151779.40745119,1
House Party 2 ,1991.0,George Jackson,19281235.0,5000000.0,4,USA,94.0,901.0,Comedy|Drama|Music|Romance,33977160.15164936,8810939.795,33977160.15164936,1
Doug's 1st Movie ,1999.0,Maurice Joyce,19421271.0,5000000.0,0,USA,77.0,2000.0,Animation|Comedy|Family,27978987.12078011,7203181.275,27978987.12078011,1
The Apostle ,1997.0,Robert Duvall,20733485.0,5000000.0,3,USA,134.0,205.0,Drama,31004633.85992689,7476947.04,31004633.85992689,1
Our Idiot Brother ,2011.0,Jesse Peretz,24809547.0,5000000.0,4,USA,90.0,11000.0,Comedy|Drama,26471678.553803723,5334978.215,13266152.31559143,1
The Players Club ,1998.0,Ice Cube,23031390.0,4500000.0,4,USA,104.0,1000.0,Comedy|Drama,33912662.05468332,6626042.946,33912662.05468332,1
"As Above, So Below ",2014.0,John Erick Dowdle,21197315.0,5000000.0,4,USA,93.0,1000.0,Horror|Mystery|Thriller,21490105.47831261,5069063.105,30353255.663646005,1
Addicted ,2014.0,Bille Woodruff,17382982.0,5000000.0,4,USA,106.0,1000.0,Drama|Thriller,17623086.542215824,5069063.105,22234644.62074506,1
Eve's Bayou ,1997.0,Kasi Lemmons,14821531.0,6000000.0,4,USA,109.0,2000.0,Drama,22163960.46774365,8972336.447999999,14696748.63125366,1
Still Alice ,2014.0,Richard Glatzer,18656400.0,5000000.0,3,USA,101.0,17000.0,Drama,18914093.7824244,5069063.105,10463040.591879304,1
Friday the 13th Part VIII: Jason Takes Manhattan ,1989.0,Rob Hedden,14343976.0,5000000.0,4,USA,100.0,935.0,Adventure|Horror,27763690.96395561,9677822.58,27763690.96395561,1
My Big Fat Greek Wedding ,2002.0,Joel Zwick,241437427.0,5000000.0,2,USA,95.0,567.0,Comedy|Family|Romance,322108931.86700475,6670650.36,191620835.92588085,1
Spring Breakers ,2012.0,Harmony Korine,14123773.0,5000000.0,4,USA,94.0,11000.0,Crime|Drama,14764783.996795796,5226926.26,14764783.996795796,1
Halloween: The Curse of Michael Myers ,1995.0,Joe Chappelle,15126948.0,5000000.0,4,USA,93.0,742.0,Horror|Thriller,23822957.93010617,7874343.83,23822957.93010617,1
The Haunting of Molly Hartley ,2008.0,Mickey Liddell,13350177.0,5000000.0,3,USA,82.0,1000.0,Drama|Horror|Thriller,14882377.989105575,5573850.44,14882377.989105575,1
Lone Star ,1996.0,John Sayles,13269963.0,5000000.0,4,USA,135.0,11000.0,Drama|Mystery,20299068.319503494,7648502.229999999,6866847.79405443,1
Halloween 4: The Return of Michael Myers ,1988.0,Dwight H. Little,17768000.0,5000000.0,4,USA,88.0,742.0,Horror|Thriller,36048162.97312801,10144125.105,38052269.89929988,1
April Fool's Day ,1986.0,Fred Walton,12947763.0,5000000.0,4,USA,89.0,690.0,Horror|Mystery,28353947.06159767,10949361.315,28353947.06159767,1
Diner ,1982.0,Barry Levinson,14100000.0,5000000.0,4,USA,110.0,801.0,Comedy|Drama,35068818.6519,12435751.295,85336976.39220119,1
Lone Wolf McQuade ,1983.0,Steve Carver,12200000.0,5000000.0,2,USA,107.0,926.0,Action|Crime|Drama|Thriller|Western,29398815.2632,12048694.78,29398815.2632,1
Apollo 18 ,2011.0,Gonzalo López-Gallego,17683670.0,5000000.0,3,USA,86.0,520.0,Horror|Mystery|Sci-Fi|Thriller,18868398.84224981,5334978.215,18868398.84224981,1
Sunshine Cleaning ,2008.0,Christine Jeffs,12055108.0,8000000.0,4,USA,91.0,968.0,Comedy|Drama,13438673.806009505,8918160.704,13438673.806009505,1
No Escape ,2015.0,John Erick Dowdle,27285953.0,5000000.0,4,USA,103.0,155.0,Action|Thriller,27630164.451230466,5063074.845000002,30353255.663646005,1
Fifty Shades of Black ,2016.0,Michael Tiddes,11675178.0,5000000.0,4,USA,92.0,729.0,Comedy,11675178.0,5000000.0,23494090.69062138,1
Not Easily Broken ,2009.0,Bill Duke,10572742.0,8000000.0,3,USA,99.0,849.0,Drama|Romance,11827928.62622704,8949752.959999999,11827928.62622704,1
The Perfect Match ,2016.0,Bille Woodruff,9658370.0,5000000.0,4,USA,96.0,927.0,Comedy|Romance,9658370.0,5000000.0,22234644.62074506,1
Digimon: The Movie ,2000.0,Mamoru Hosoda,9628751.0,5000000.0,2,USA,82.0,93.0,Action|Adventure|Animation|Family|Sci-Fi,13420421.181767546,6968931.475,13420421.181767546,1
Saved! ,2004.0,Brian Dannelly,8786715.0,5000000.0,3,USA,92.0,3000.0,Comedy|Drama,11164105.170484457,6352832.185000001,11164105.170484457,1
The Forsaken ,2001.0,J.S. Cardone,6755271.0,5000000.0,4,USA,90.0,847.0,Horror|Thriller,9154898.887133297,6776115.19,9154898.887133297,1
UHF ,1989.0,Jay Levey,6157157.0,5000000.0,3,USA,150.0,859.0,Comedy|Drama,11917574.608641012,9677822.58,11917574.608641012,1
Slums of Beverly Hills ,1998.0,Tamara Jenkins,5480318.0,5000000.0,4,USA,91.0,1000.0,Comedy|Drama,8069516.094608184,7362269.94,8069516.094608184,1
Made ,2001.0,Jon Favreau,5308707.0,5000000.0,4,USA,95.0,4000.0,Comedy|Crime|Drama|Thriller,7194482.028391868,6776115.19,193223620.88936782,1
Bottle Shock ,2008.0,Randall Miller,4040588.0,5000000.0,3,USA,110.0,25000.0,Comedy|Drama,4504326.640331743,5573850.44,4504326.640331743,0
90 Minutes in Heaven ,2015.0,Michael Polish,4700361.0,5000000.0,3,USA,121.0,4000.0,Drama,4759655.908303808,5063074.845000002,5280931.092537924,0
Everything Must Go ,2010.0,Dan Rush,2711210.0,5000000.0,4,USA,97.0,8000.0,Comedy|Drama,2984121.3990364913,5503301.845000002,2984121.3990364913,0
Zero Effect ,1998.0,Jake Kasdan,1980338.0,5000000.0,4,USA,116.0,624.0,Comedy|Crime|Drama|Mystery|Thriller,2915956.5856879437,7362269.94,42551797.75625588,0
Light Sleeper ,1992.0,Paul Schrader,1100000.0,5000000.0,4,USA,103.0,722.0,Crime|Drama,1881760.5136,8553456.88,1561272.1990065053,0
Kill the Messenger ,2014.0,Michael Cuesta,2445646.0,5000000.0,4,USA,112.0,10000.0,Biography|Crime|Drama|Mystery|Thriller,2479426.781298166,5069063.105,2013429.873777334,0
Rabbit Hole ,2010.0,John Cameron Mitchell,2221809.0,5000000.0,3,USA,91.0,967.0,Drama,2445457.113787521,5503301.845000002,3275268.7344777994,0
Party Monster ,2003.0,Fenton Bailey,296665.0,5000000.0,4,USA,98.0,3000.0,Biography|Crime|Drama|Thriller,386970.47094971,6522010.87,595112.414871901,0
Green Room ,2015.0,Jeremy Saulnier,3219029.0,5000000.0,4,USA,95.0,727.0,Crime|Horror|Music|Thriller,3259636.951045101,5063074.845000002,1762780.5744394397,0
Atlas Shrugged: Who Is John Galt? ,2014.0,James Manera,830210.0,5000000.0,3,USA,99.0,578.0,Drama|Mystery|Sci-Fi,841677.37608041,5069063.105,841677.37608041,0
Bottle Rocket ,1996.0,Wes Anderson,1040879.0,7000000.0,4,USA,91.0,387.0,Comedy|Crime|Drama,1592233.0705320342,10707903.122,37024659.310311936,0
Albino Alligator ,1996.0,Kevin Spacey,326308.0,5000000.0,4,USA,97.0,10000.0,Crime|Drama|Thriller,499153.49313336797,7648502.229999999,4153268.879304795,0
