movie_title,title_year,director_name,gross,budget,content_rating,country
Welcome to Collinwood ,2002.0,Anthony Russo,333976.0,12000000.0,4,USA
The Life Before Her Eyes ,2007.0,Vadim Perelman,303439.0,8000000.0,4,USA
Breakfast of Champions ,1999.0,Alan Rudolph,175370.0,12000000.0,4,USA
10 Days in a Madhouse ,2015.0,Timothy Hines,14616.0,12000000.0,4,USA
Heaven Is for Real ,2014.0,Randall Wallace,91443253.0,12000000.0,2,USA
Pet Sematary ,1989.0,Mary Lambert,57469179.0,11500000.0,4,USA
Gremlins ,1984.0,Joe Dante,148170000.0,11000000.0,2,USA
Star Wars: Episode IV - A New Hope ,1977.0,George Lucas,460935665.0,11000000.0,2,USA
Dirty Grandpa ,2016.0,Dan Mazer,35537564.0,11500000.0,4,USA
Doctor Zhivago ,1965.0,David Lean,111722000.0,11000000.0,3,USA
High School Musical 3: Senior Year ,2008.0,Kenny Ortega,90556401.0,11000000.0,0,USA
The Fighter ,2010.0,David O. Russell,93571803.0,25000000.0,4,USA
My Cousin Vinny ,1992.0,Jonathan Lynn,52929168.0,11000000.0,4,USA
If I Stay ,2014.0,R.J. Cutler,50461335.0,11000000.0,3,USA
Major League ,1989.0,David S. Ward,49797148.0,11000000.0,4,USA
Phone Booth ,2002.0,Joel Schumacher,46563158.0,13000000.0,4,USA
A Walk to Remember ,2002.0,Adam Shankman,41227069.0,11000000.0,2,USA
Cruel Intentions ,1999.0,Roger Kumble,38201895.0,10500000.0,4,USA
The Secret Life of Bees ,2008.0,Gina Prince-Bythewood,37766350.0,11000000.0,3,USA
Corky Romano ,2001.0,Rob Pritts,23978402.0,11000000.0,3,USA
Raising Cain ,1992.0,Brian De Palma,21370057.0,12000000.0,4,USA
Invaders from Mars ,1986.0,Tobe Hooper,4884663.0,12000000.0,2,USA
Out Cold ,2001.0,Brendan Malloy,13903262.0,11000000.0,3,USA
The Ladies Man ,2000.0,Reginald Hudlin,13592872.0,11000000.0,4,USA
Tomcats ,2001.0,Gregory Poirier,13558739.0,11000000.0,4,USA
Frailty ,2001.0,Bill Paxton,13103828.0,11000000.0,4,USA
Kinsey ,2004.0,Bill Condon,10214647.0,11000000.0,4,USA
Army of Darkness ,1992.0,Sam Raimi,11501093.0,13000000.0,4,USA
What's Eating Gilbert Grape ,1993.0,Lasse Hallström,9170214.0,11000000.0,3,USA
The Perez Family ,1995.0,Mira Nair,2832826.0,11000000.0,4,USA
Inside Llewyn Davis ,2013.0,Ethan Coen,13214255.0,11000000.0,4,USA
O ,2001.0,Tim Blake Nelson,16017403.0,5000000.0,4,USA
Return to the Blue Lagoon ,1991.0,William A. Graham,2807854.0,11000000.0,3,USA
Copying Beethoven ,2006.0,Agnieszka Holland,352786.0,11000000.0,3,USA
Saw V ,2008.0,David Hackl,56729973.0,10800000.0,4,USA
Darkness ,2002.0,Jaume Balagueró,22160085.0,10600000.0,3,USA
E.T. the Extra-Terrestrial ,1982.0,Steven Spielberg,434949459.0,10500000.0,2,USA
In the Land of Women ,2007.0,Jon Kasdan,11043445.0,10000000.0,3,USA
There Goes My Baby ,1994.0,Floyd Mutrux,125169.0,10500000.0,4,USA
September Dawn ,2007.0,Christopher Cain,1066555.0,11000000.0,4,USA
Good Will Hunting ,1997.0,Gus Van Sant,138339411.0,10000000.0,4,USA
Saw III ,2006.0,Darren Lynn Bousman,80150343.0,10000000.0,4,USA
Stripes ,1981.0,Ivan Reitman,85300000.0,10000000.0,4,USA
Bring It On ,2000.0,Peyton Reed,68353550.0,10000000.0,3,USA
She's All That ,1999.0,Robert Iscove,63319509.0,10000000.0,3,USA
Saw IV ,2007.0,Darren Lynn Bousman,63270259.0,10000000.0,4,USA
Madea's Family Reunion ,2006.0,Tyler Perry,63231524.0,6000000.0,3,USA
The Color of Money ,1986.0,Martin Scorsese,52293982.0,13800000.0,4,USA
The Mighty Ducks ,1992.0,Stephen Herek,50752337.0,10000000.0,2,USA
The Grudge ,2004.0,Takashi Shimizu,110175871.0,10000000.0,3,USA
Happy Gilmore ,1996.0,Dennis Dugan,38624000.0,12000000.0,3,USA
Bill & Ted's Excellent Adventure ,1989.0,Stephen Herek,40485039.0,10000000.0,2,USA
Recess: School's Out ,2001.0,Chuck Sheetz,36696761.0,23000000.0,0,USA
The Boy ,2016.0,William Brent Bell,35794166.0,10000000.0,3,USA
Devil ,2010.0,John Erick Dowdle,33583175.0,10000000.0,3,USA
Friday After Next ,2002.0,Marcus Raboy,32983713.0,20000000.0,4,USA
The Last Dragon ,1985.0,Michael Schultz,33000000.0,10000000.0,3,USA
Nick and Norah's Infinite Playlist ,2008.0,Peter Sollett,31487293.0,9000000.0,3,USA
Dogma ,1999.0,Kevin Smith,30651422.0,10000000.0,4,USA
The Banger Sisters ,2002.0,Bob Dolman,30306281.0,10000000.0,4,USA
Twilight Zone: The Movie ,1983.0,Joe Dante,29500000.0,10000000.0,2,USA
Road House ,1989.0,Rowdy Herrington,30050028.0,17000000.0,4,USA
A Low Down Dirty Shame ,1994.0,Keenen Ivory Wayans,29392418.0,10000000.0,4,USA
Swimfan ,2002.0,John Polson,28563926.0,8500000.0,3,USA
Employee of the Month ,2006.0,Greg Coolidge,28435406.0,12000000.0,3,USA
Can't Hardly Wait ,1998.0,Harry Elfont,25339117.0,10000000.0,3,USA
The Outsiders ,1983.0,Francis Ford Coppola,25600000.0,10000000.0,3,USA
Sinister 2 ,2015.0,Ciarán Foy,27736779.0,10000000.0,4,USA
Sparkle ,2012.0,Salim Akil,24397469.0,17000000.0,3,USA
Valentine ,2001.0,Jamie Blanks,20384136.0,10000000.0,4,USA
The Fourth Kind ,2009.0,Olatunde Osunsanmi,25464480.0,10000000.0,3,USA
A Prairie Home Companion ,2006.0,Robert Altman,20338609.0,10000000.0,3,USA
Sugar Hill ,1993.0,Leon Ichaso,18272447.0,10000000.0,4,USA
Rushmore ,1998.0,Wes Anderson,17096053.0,9000000.0,4,USA
Skyline ,2010.0,Colin Strause,21371425.0,10000000.0,3,USA
Kit Kittredge: An American Girl ,2008.0,Patricia Rozema,17655201.0,10000000.0,0,USA
The Perfect Man ,2005.0,Mark Rosman,16247775.0,25000000.0,2,USA
Mo' Better Blues ,1990.0,Spike Lee,16153600.0,10000000.0,4,USA
Kung Pow: Enter the Fist ,2002.0,Steve Oedekerk,16033556.0,10000000.0,3,USA
Tremors ,1990.0,Ron Underwood,16667084.0,11000000.0,3,USA
Wrong Turn ,2003.0,Rob Schmidt,15417771.0,12600000.0,4,USA
The Corruptor ,1999.0,James Foley,15156200.0,30000000.0,4,USA
Mud ,2012.0,Jeff Nichols,21589307.0,10000000.0,3,USA
Reno 911!: Miami ,2007.0,Robert Ben Garant,20339754.0,10000000.0,4,USA
One Direction: This Is Us ,2013.0,Morgan Spurlock,28873374.0,10000000.0,2,USA
Hey Arnold! The Movie ,2002.0,Tuck Tucker,13684949.0,3000000.0,2,USA
The Matador ,2005.0,Richard Shepard,12570442.0,10000000.0,4,USA
Love Jones ,1997.0,Theodore Witcher,12514138.0,10000000.0,4,USA
The Gift ,2015.0,Joel Edgerton,43771291.0,5000000.0,4,USA
End of the Spear ,2005.0,Jim Hanon,11703287.0,10000000.0,3,USA
Get Over It ,2001.0,Tommy O'Haver,11560259.0,22000000.0,3,USA
Office Space ,1999.0,Mike Judge,10824921.0,10000000.0,4,USA
Big Eyes ,2014.0,Tim Burton,14479776.0,10000000.0,3,USA
Very Bad Things ,1998.0,Peter Berg,9801782.0,10000000.0,4,USA
Sleepover ,2004.0,Joe Nussbaum,8070311.0,10000000.0,2,USA
MacGruber ,2010.0,Jorma Taccone,8460995.0,10000000.0,4,USA
Movie 43 ,2013.0,Elizabeth Banks,8828771.0,6000000.0,4,USA
Over Her Dead Body ,2008.0,Jeff Lowell,7563670.0,10000000.0,3,USA
Seeking a Friend for the End of the World ,2012.0,Lorene Scafaria,6619173.0,10000000.0,4,USA
American History X ,1998.0,Tony Kaye,6712241.0,7500000.0,4,USA
The Collection ,2012.0,Marcus Dunstan,6842058.0,10000000.0,4,USA
Teacher's Pet ,2004.0,Timothy Björklund,6491350.0,10000000.0,2,USA
Deuces Wild ,2002.0,Scott Kalvert,6044618.0,10000000.0,4,USA
Bad Words ,2013.0,Jason Bateman,7764027.0,10000000.0,4,USA
Black or White ,2014.0,Mike Binder,21569041.0,9000000.0,3,USA
On the Line ,2001.0,Eric Bross,4356743.0,16000000.0,2,USA
Rescue Dawn ,2006.0,Werner Herzog,5484375.0,10000000.0,3,USA
Danny Collins ,2015.0,Dan Fogelman,5348317.0,10000000.0,4,USA
"Jeff, Who Lives at Home ",2011.0,Jay Duplass,4244155.0,10000000.0,4,USA
Atlas Shrugged II: The Strike ,2012.0,John Putch,3333823.0,10000000.0,3,USA
The Limey ,1999.0,Steven Soderbergh,3193102.0,9000000.0,4,USA
Malone ,1987.0,Harley Cokeliss,3060858.0,10000000.0,4,USA
Bucky Larson: Born to Be a Star ,2011.0,Tom Brady,2331318.0,10000000.0,4,USA
Bamboozled ,2000.0,Spike Lee,2185266.0,10000000.0,4,USA
The Forest ,2016.0,Jason Zada,26583369.0,10000000.0,3,USA
Sphinx ,1981.0,Franklin J. Schaffner,800000.0,14000000.0,2,USA
While We're Young ,2014.0,Noah Baumbach,7574066.0,10000000.0,4,USA
A Better Life ,2011.0,Chris Weitz,1754319.0,10000000.0,3,USA
Gun Shy ,2000.0,Eric Blakeney,1631839.0,10000000.0,4,USA
The Iceman ,2012.0,Ariel Vromen,1939441.0,10000000.0,4,USA
Killer Joe ,2011.0,William Friedkin,1987762.0,11000000.0,4,USA
The Joneses ,2009.0,Derrick Borte,1474508.0,5000000.0,4,USA
The Brothers Solomon ,2007.0,Bob Odenkirk,900926.0,10000000.0,4,USA
"War, Inc. ",2008.0,Joshua Seftel,578527.0,10000000.0,4,USA
Rosewater ,2014.0,Jon Stewart,3093491.0,5000000.0,4,USA
Imaginary Heroes ,2004.0,Dan Harris,228524.0,4000000.0,4,USA
Edmond ,2005.0,Stuart Gordon,131617.0,10000000.0,4,USA
Police Academy: Mission to Moscow ,1994.0,Alan Metter,126247.0,6200000.0,2,USA
An Alan Smithee Film: Burn Hollywood Burn ,1997.0,Arthur Hiller,15447.0,10000000.0,4,USA
The Open Road ,2009.0,Michael Meredith,19348.0,10000000.0,3,USA
The Good Guy ,2009.0,Julio DePietro,100503.0,8000000.0,4,USA
Motherhood ,2009.0,Katherine Dieckmann,92900.0,5000000.0,3,USA
Blonde Ambition ,2007.0,Scott Marshall,5561.0,10000000.0,3,USA
Eulogy ,2004.0,Michael Clancy,70527.0,6500000.0,4,USA
The Lost City ,2005.0,Andy Garcia,2483955.0,9600000.0,4,USA
Next Friday ,2000.0,Steve Carr,57176582.0,9500000.0,4,USA
Poltergeist III ,1988.0,Gary Sherman,14114488.0,10500000.0,3,USA
"It's a Mad, Mad, Mad, Mad World ",1963.0,Stanley Kramer,46300000.0,9400000.0,0,USA
The Texas Chain Saw Massacre ,1974.0,Tobe Hooper,30859000.0,83532.0,4,USA
The Runaways ,2010.0,Floria Sigismondi,3571735.0,10000000.0,4,USA
Fiddler on the Roof ,1971.0,Norman Jewison,50000000.0,9000000.0,0,USA
Set It Off ,1996.0,F. Gary Gray,36049108.0,9000000.0,4,USA
The Best Man ,1999.0,Malcolm D. Lee,34074895.0,9000000.0,4,USA
Child's Play ,1988.0,Tom Holland,33244684.0,9000000.0,4,USA
Sicko ,2007.0,Michael Moore,24530513.0,9000000.0,3,USA
The Purge: Anarchy ,2014.0,James DeMonaco,71519230.0,9000000.0,4,USA
Down to You ,2000.0,Kris Isacsson,20035310.0,9000000.0,3,USA
Harold & Kumar Go to White Castle ,2004.0,Danny Leiner,18225165.0,9000000.0,4,USA
The Contender ,2000.0,Rod Lurie,17804273.0,20000000.0,4,USA
Boiler Room ,2000.0,Ben Younger,16938179.0,8000000.0,4,USA
Black Christmas ,2006.0,Glen Morgan,16235293.0,9000000.0,4,USA
The Way of the Gun ,2000.0,Christopher McQuarrie,6047856.0,8500000.0,4,USA
Igby Goes Down ,2002.0,Burr Steers,4681503.0,9000000.0,4,USA
PCU ,1994.0,Hart Bochner,4350774.0,8000000.0,3,USA
Gracie ,2007.0,Davis Guggenheim,2955039.0,9000000.0,3,USA
Trust the Man ,2005.0,Bart Freundlich,1530535.0,9000000.0,4,USA
Hamlet 2 ,2008.0,Andrew Fleming,4881867.0,9000000.0,4,USA
Glee: The 3D Concert Movie ,2011.0,Kevin Tancharoen,11860839.0,9000000.0,2,USA
Princess Kaiulani ,2009.0,Marc Forby,883887.0,9000000.0,2,USA
Awake ,2007.0,Joby Harold,14373825.0,8600000.0,4,USA
Crazy Heart ,2009.0,Scott Cooper,39462438.0,7000000.0,4,USA
The Rose ,1979.0,Mark Rydell,29200000.0,8500000.0,4,USA
Baggage Claim ,2013.0,David E. Talbert,21564616.0,8500000.0,3,USA
Election ,1999.0,Alexander Payne,14879556.0,8000000.0,4,USA
The DUFF ,2015.0,Ari Sandel,34017854.0,8500000.0,3,USA
Glitter ,2001.0,Vondie Curtis-Hall,4273372.0,22000000.0,3,USA
All Is Lost ,2013.0,J.C. Chandor,6262942.0,9000000.0,3,USA
Limbo ,1999.0,John Sayles,1997807.0,8000000.0,4,USA
Repo! The Genetic Opera ,2008.0,Darren Lynn Bousman,140244.0,8500000.0,4,USA
Pulp Fiction ,1994.0,Quentin Tarantino,107930000.0,8000000.0,4,USA
Nightcrawler ,2014.0,Dan Gilroy,32279955.0,8500000.0,4,USA
Club Dread ,2004.0,Jay Chandrasekhar,4992159.0,8550000.0,4,USA
The Sound of Music ,1965.0,Robert Wise,163214286.0,8200000.0,0,USA
Splash ,1984.0,Ron Howard,69800000.0,8000000.0,2,USA
Little Miss Sunshine ,2006.0,Jonathan Dayton,59889948.0,8000000.0,4,USA
Stand by Me ,1986.0,Rob Reiner,52287414.0,8000000.0,4,USA
You Got Served ,2004.0,Chris Stokes,40066497.0,8000000.0,3,USA
Escape from Alcatraz ,1979.0,Don Siegel,36500000.0,8000000.0,2,USA
Brown Sugar ,2002.0,Rick Famuyiwa,27362712.0,8000000.0,3,USA
A Thin Line Between Love and Hate ,1996.0,Martin Lawrence,34746109.0,8000000.0,4,USA
50/50 ,2011.0,Jonathan Levine,34963967.0,8000000.0,4,USA
Shutter ,2008.0,Masayuki Ochiai,25926543.0,8000000.0,3,USA
That Awkward Moment ,2014.0,Tom Gormican,26049082.0,8000000.0,4,USA
New Nightmare ,1994.0,Wes Craven,18090181.0,8000000.0,4,USA
Drive Me Crazy ,1999.0,John Schultz,17843379.0,8000000.0,3,USA
Half Baked ,1998.0,Tamra Davis,17278980.0,8000000.0,4,USA
New in Town ,2009.0,Jonas Elmer,16699684.0,8000000.0,2,USA
American Psycho ,2000.0,Mary Harron,15047419.0,7000000.0,4,USA
The Good Girl ,2002.0,Miguel Arteta,14015786.0,5000000.0,4,USA
The Boondock Saints II: All Saints Day ,2009.0,Troy Duffy,10269307.0,8000000.0,4,USA
Enough Said ,2013.0,Nicole Holofcener,17536788.0,8000000.0,3,USA
Easy A ,2010.0,Will Gluck,58401464.0,8000000.0,3,USA
Prom ,2011.0,Joe Nussbaum,10106233.0,8000000.0,2,USA
Held Up ,1999.0,Steve Rash,4692814.0,8000000.0,3,USA
Woman on Top ,2000.0,Fina Torres,5018450.0,8000000.0,4,USA
Anomalisa ,2015.0,Duke Johnson,3442820.0,8000000.0,4,USA
Showdown in Little Tokyo ,1991.0,Mark L. Lester,2275557.0,8000000.0,4,USA
It's Kind of a Funny Story ,2010.0,Anna Boden,6350058.0,8000000.0,3,USA
Prefontaine ,1997.0,Steve James,532190.0,8000000.0,3,USA
Begin Again ,2013.0,John Carney,16168741.0,8000000.0,4,USA
Down in the Valley ,2005.0,David Jacobson,568695.0,8000000.0,4,USA
Brooklyn Rules ,2007.0,Michael Corrente,398420.0,8000000.0,4,USA
The Singing Detective ,2003.0,Keith Gordon,336456.0,8000000.0,4,USA
The Wendell Baker Story ,2005.0,Andrew Wilson,127144.0,8000000.0,3,USA
Pathology ,2008.0,Marc Schölermann,108662.0,8000000.0,4,USA
10th & Wolf ,2006.0,Robert Moresco,53481.0,8000000.0,4,USA
Driving Miss Daisy ,1989.0,Bruce Beresford,106593296.0,7500000.0,2,USA
Soul Food ,1997.0,George Tillman Jr.,43490057.0,7500000.0,4,USA
Thank You for Smoking ,2005.0,Jason Reitman,24792061.0,6500000.0,4,USA
Hostel: Part II ,2007.0,Eli Roth,17544812.0,10000000.0,4,USA
Narc ,2002.0,Joe Carnahan,10460089.0,7500000.0,4,USA
Witless Protection ,2008.0,Charles Robert Carner,4131640.0,7500000.0,3,USA
The Work and the Glory ,2004.0,Russell Holt,3347439.0,7500000.0,2,USA
Extract ,2009.0,Mike Judge,10814185.0,8000000.0,4,USA
The Omega Code ,1999.0,Robert Marcarelli,12610552.0,7500000.0,3,USA
Juno ,2007.0,Jason Reitman,143492840.0,7500000.0,3,USA
The Godfather ,1972.0,Francis Ford Coppola,134821952.0,6000000.0,4,USA
Flashdance ,1983.0,Adrian Lyne,94900000.0,4000000.0,4,USA
500 Days of Summer ,2009.0,Marc Webb,32391374.0,7500000.0,3,USA
Magic Mike ,2012.0,Steven Soderbergh,113709992.0,7000000.0,4,USA
Darkness Falls ,2003.0,Jonathan Liebesman,32131483.0,11000000.0,3,USA
My Dog Skip ,2000.0,Jay Russell,34099640.0,5000000.0,2,USA
Jumping the Broom ,2011.0,Salim Akil,37295394.0,6600000.0,3,USA
"Good Night, and Good Luck. ",2005.0,George Clooney,31501218.0,7500000.0,2,USA
Desperado ,1995.0,Robert Rodriguez,25625110.0,7000000.0,4,USA
Logan's Run ,1976.0,Michael Anderson,25000000.0,9000000.0,2,USA
Action Jackson ,1988.0,Craig R. Baxley,20257000.0,7000000.0,4,USA
Devil's Due ,2014.0,Matt Bettinelli-Olpin,15818967.0,7000000.0,4,USA
Flirting with Disaster ,1996.0,David O. Russell,14891000.0,7000000.0,4,USA
The Devil's Rejects ,2005.0,Rob Zombie,16901126.0,7000000.0,4,USA
Dope ,2015.0,Rick Famuyiwa,17474107.0,7000000.0,4,USA
In Too Deep ,1999.0,Michael Rymer,14003141.0,7000000.0,4,USA
House of 1000 Corpses ,2003.0,Rob Zombie,12583510.0,7000000.0,4,USA
A Serious Man ,2009.0,Ethan Coen,9190525.0,7000000.0,4,USA
Get Low ,2009.0,Aaron Schneider,9176553.0,7500000.0,3,USA
Warlock ,1989.0,Steve Miner,9094451.0,7000000.0,4,USA
Beyond the Lights ,2014.0,Gina Prince-Bythewood,14612840.0,7000000.0,3,USA
A Single Man ,2009.0,Tom Ford,9166863.0,7000000.0,4,USA
The Last Temptation of Christ ,1988.0,Martin Scorsese,8373585.0,7000000.0,4,USA
Outside Providence ,1999.0,Michael Corrente,7292175.0,7000000.0,4,USA
Who's Your Caddy? ,2007.0,Don Michael Paul,5694308.0,7000000.0,3,USA
The Other Side of Heaven ,2001.0,Mitch Davis,4720371.0,7000000.0,2,USA
Redbelt ,2008.0,David Mamet,2344847.0,7000000.0,4,USA
Cyrus ,2010.0,Jay Duplass,7455447.0,7000000.0,4,USA
A Dog of Flanders ,1999.0,Kevin Brodie,2148212.0,7000000.0,2,USA
Auto Focus ,2002.0,Paul Schrader,2062066.0,7000000.0,4,USA
Factory Girl ,2006.0,George Hickenlooper,1654367.0,7000000.0,4,USA
The Mighty Macs ,2009.0,Tim Chambers,1889522.0,7000000.0,0,USA
Mother and Child ,2009.0,Rodrigo García,1110286.0,4825000.0,4,USA
Somewhere ,2010.0,Sofia Coppola,1768416.0,7000000.0,4,USA
Chairman of the Board ,1998.0,Alex Zamm,306715.0,10000000.0,3,USA
Hesher ,2010.0,Spencer Susser,382946.0,7000000.0,4,USA
Gerry ,2002.0,Gus Van Sant,236266.0,3500000.0,4,USA
Freeheld ,2015.0,Peter Sollett,532988.0,7000000.0,3,USA
The Extra Man ,2010.0,Shari Springer Berman,453079.0,7000000.0,4,USA
Ca$h ,2010.0,Stephen Milburn Anderson,46451.0,7000000.0,4,USA
Pale Rider ,1985.0,Clint Eastwood,41400000.0,6900000.0,4,USA
Dazed and Confused ,1993.0,Richard Linklater,7993039.0,6900000.0,4,USA
The Chumscrubber ,2005.0,Arie Posin,49526.0,6800000.0,4,USA
Shade ,2003.0,Damian Nieman,10696.0,6800000.0,4,USA
Annabelle ,2014.0,John R. Leonetti,84263837.0,6500000.0,4,USA
Boyz n the Hood ,1991.0,John Singleton,57504069.0,6000000.0,4,USA
La Bamba ,1987.0,Luis Valdez,54215416.0,6500000.0,3,USA
Dressed to Kill ,1980.0,Brian De Palma,31899000.0,6500000.0,1,USA
The Adventures of Huck Finn ,1993.0,Stephen Sommers,24103594.0,6500000.0,2,USA
Go ,1999.0,Doug Liman,16842303.0,6500000.0,4,USA
Friends with Money ,2006.0,Nicole Holofcener,13367101.0,6500000.0,4,USA
Bats ,1999.0,Louis Morneau,10149779.0,6500000.0,3,USA
The Work and the Glory II: American Zion ,2005.0,Sterling Van Wagenen,2024854.0,6500000.0,3,USA
A Home at the End of the World ,2004.0,Michael Mayer,1029017.0,6500000.0,4,USA
The Messenger ,2009.0,Oren Moverman,66637.0,6500000.0,4,USA
Mallrats ,1995.0,Kevin Smith,2122561.0,6000000.0,4,USA
Grease ,1978.0,Randal Kleiser,181360000.0,6000000.0,3,USA
Fahrenheit 9/11 ,2004.0,Michael Moore,119078393.0,6000000.0,4,USA
Butch Cassidy and the Sundance Kid ,1969.0,George Roy Hill,102308900.0,6000000.0,2,USA
Mary Poppins ,1964.0,Robert Stevenson,102300000.0,6000000.0,0,USA
Ordinary People ,1980.0,Robert Redford,54800000.0,6000000.0,4,USA
Caddyshack ,1980.0,Harold Ramis,39800000.0,6000000.0,4,USA
The Brothers ,2001.0,Gary Hardwick,27457409.0,6000000.0,4,USA
The Wood ,1999.0,Rick Famuyiwa,25047631.0,6000000.0,4,USA
The Usual Suspects ,1995.0,Bryan Singer,23272306.0,6000000.0,4,USA
A Nightmare on Elm Street 5: The Dream Child ,1989.0,Stephen Hopkins,22168359.0,8000000.0,1,USA
The Wrestler ,2008.0,Darren Aronofsky,26236603.0,6000000.0,4,USA
Best in Show ,2000.0,Christopher Guest,18621249.0,6000000.0,3,USA
School Daze ,1988.0,Spike Lee,14545844.0,6500000.0,4,USA
Daddy Day Camp ,2007.0,Fred Savage,13235267.0,6000000.0,2,USA
Mystic Pizza ,1988.0,Donald Petrie,12793213.0,6000000.0,4,USA
Tales from the Hood ,1995.0,Rusty Cundieff,11797927.0,6000000.0,4,USA
Halloween 5 ,1989.0,Dominique Othenin-Girard,11642254.0,3000000.0,1,USA
Bernie ,2011.0,Richard Linklater,9203192.0,5000000.0,3,USA
Pollock ,2000.0,Ed Harris,8596914.0,6000000.0,4,USA
200 Cigarettes ,1999.0,Risa Bramon Garcia,6851636.0,6000000.0,4,USA
The Words ,2012.0,Brian Klugman,11434867.0,6000000.0,3,USA
Casa de mi Padre ,2012.0,Matt Piedmont,5895238.0,6000000.0,4,USA
City Island ,2009.0,Raymond De Felitta,6670712.0,6000000.0,3,USA
College ,2008.0,Deb Hagan,4693919.0,6500000.0,4,USA
The Virgin Suicides ,1999.0,Sofia Coppola,4859475.0,6000000.0,4,USA
Miss March ,2009.0,Zach Cregger,4542775.0,6000000.0,4,USA
Wish I Was Here ,2014.0,Zach Braff,3588432.0,6000000.0,4,USA
Hedwig and the Angry Inch ,2001.0,John Cameron Mitchell,3029081.0,6000000.0,4,USA
Only the Strong ,1993.0,Sheldon Lettich,3273588.0,6000000.0,3,USA
Shattered Glass ,2003.0,Billy Ray,2207975.0,6000000.0,3,USA
Novocaine ,2001.0,David Atkins,2025238.0,6000000.0,4,USA
The Wackness ,2008.0,Jonathan Levine,2077046.0,6000000.0,4,USA
Beastmaster 2: Through the Portal of Time ,1991.0,Sylvio Tabet,869325.0,6000000.0,3,USA
The 5th Quarter ,2010.0,Rick Bieber,399611.0,6000000.0,2,USA
The Greatest ,2009.0,Shana Feste,115862.0,6000000.0,4,USA
Come Early Morning ,2006.0,Joey Lauren Adams,117560.0,6000000.0,4,USA
"Surfer, Dude ",2008.0,S.R. Bindler,36497.0,6000000.0,4,USA
Deadfall ,2012.0,Stefan Ruzowitzky,65804.0,12000000.0,4,USA
Song One ,2014.0,Kate Barker-Froyland,20200.0,6000000.0,3,USA
Sunshine State ,2002.0,John Sayles,3064356.0,5600000.0,3,USA
Crossover ,2006.0,Preston A. Whitmore II,7009668.0,5600000.0,3,USA
The Sting ,1973.0,George Roy Hill,159600000.0,5500000.0,2,USA
Diary of a Mad Black Woman ,2005.0,Darren Grant,50382128.0,5500000.0,3,USA
Don Jon ,2013.0,Joseph Gordon-Levitt,24475193.0,3000000.0,4,USA
Ghost World ,2001.0,Terry Zwigoff,6200756.0,7000000.0,4,USA
Wonderland ,2003.0,James Cox,1056102.0,5000000.0,4,USA
Do the Right Thing ,1989.0,Spike Lee,27545445.0,6500000.0,4,USA
Harvard Man ,2001.0,James Toback,56007.0,5500000.0,4,USA
Salvation Boulevard ,2011.0,George Ratliff,27445.0,9000000.0,4,USA
The Ten ,2007.0,David Wain,766487.0,5250000.0,4,USA
Insidious: Chapter 2 ,2013.0,James Wan,83574831.0,5000000.0,3,USA
Saw II ,2005.0,Darren Lynn Bousman,87025093.0,4000000.0,4,USA
10 Cloverfield Lane ,2016.0,Dan Trachtenberg,71897215.0,15000000.0,3,USA
Jackass: The Movie ,2002.0,Jeff Tremaine,64267897.0,5000000.0,4,USA
Lights Out ,2016.0,David F. Sandberg,56536016.0,4900000.0,3,USA
Paranormal Activity 3 ,2011.0,Henry Joost,104007828.0,5000000.0,4,USA
Ouija ,2014.0,Stiles White,50820940.0,5000000.0,3,USA
A Nightmare on Elm Street 3: Dream Warriors ,1987.0,Chuck Russell,44793200.0,4500000.0,1,USA
Paranormal Activity 4 ,2012.0,Henry Joost,53884821.0,5000000.0,4,USA
Freddy's Dead: The Final Nightmare ,1991.0,Rachel Talalay,34872293.0,8500000.0,4,USA
Monster ,2003.0,Patty Jenkins,34468224.0,4500000.0,4,USA
Paranormal Activity: The Marked Ones ,2014.0,Christopher Landon,32453345.0,5000000.0,4,USA
Dallas Buyers Club ,2013.0,Jean-Marc Vallée,27296514.0,5000000.0,4,USA
The Lazarus Effect ,2015.0,David Gelb,25799043.0,3300000.0,3,USA
Memento ,2000.0,Christopher Nolan,25530884.0,9000000.0,4,USA
Oculus ,2013.0,Mike Flanagan,27689474.0,5000000.0,4,USA
Clerks II ,2006.0,Kevin Smith,24138847.0,5000000.0,4,USA
The Way Way Back ,2013.0,Nat Faxon,21501098.0,5000000.0,3,USA
House Party 2 ,1991.0,George Jackson,19281235.0,5000000.0,4,USA
Doug's 1st Movie ,1999.0,Maurice Joyce,19421271.0,5000000.0,0,USA
The Apostle ,1997.0,Robert Duvall,20733485.0,5000000.0,3,USA
Our Idiot Brother ,2011.0,Jesse Peretz,24809547.0,5000000.0,4,USA
The Players Club ,1998.0,Ice Cube,23031390.0,4500000.0,4,USA
"As Above, So Below ",2014.0,John Erick Dowdle,21197315.0,5000000.0,4,USA
Addicted ,2014.0,Bille Woodruff,17382982.0,5000000.0,4,USA
Eve's Bayou ,1997.0,Kasi Lemmons,14821531.0,6000000.0,4,USA
Still Alice ,2014.0,Richard Glatzer,18656400.0,5000000.0,3,USA
Friday the 13th Part VIII: Jason Takes Manhattan ,1989.0,Rob Hedden,14343976.0,5000000.0,4,USA
My Big Fat Greek Wedding ,2002.0,Joel Zwick,241437427.0,5000000.0,2,USA
Spring Breakers ,2012.0,Harmony Korine,14123773.0,5000000.0,4,USA
